Latitude,Longitude,Timestamp
15.671437,74.457657,2025-03-24 07:21:37.700
15.671437,74.457657,2025-03-24 07:21:37.800
15.671438,74.457658,2025-03-24 07:21:37.900
15.671438,74.457658,2025-03-24 07:21:38.000
15.671438,74.45766,2025-03-24 07:21:38.100
15.671437,74.457658,2025-03-24 07:21:38.200
15.671437,74.457657,2025-03-24 07:21:38.300
15.671437,74.457657,2025-03-24 07:21:38.400
15.671437,74.457657,2025-03-24 07:21:38.500
15.671437,74.457657,2025-03-24 07:21:38.600
15.671437,74.457657,2025-03-24 07:21:38.700
15.671435,74.457657,2025-03-24 07:21:38.800
15.671435,74.457655,2025-03-24 07:21:38.900
15.671435,74.457655,2025-03-24 07:21:39.000
15.671435,74.457655,2025-03-24 07:21:39.100
15.671435,74.457655,2025-03-24 07:21:39.200
15.671435,74.457655,2025-03-24 07:21:39.300
15.671433,74.457655,2025-03-24 07:21:39.400
15.671433,74.457655,2025-03-24 07:21:39.500
15.671433,74.457655,2025-03-24 07:21:39.600
15.671433,74.457655,2025-03-24 07:21:39.700
15.671433,74.457655,2025-03-24 07:21:39.800
15.671433,74.457655,2025-03-24 07:21:39.900
15.671433,74.457655,2025-03-24 07:21:40.000
15.671433,74.457655,2025-03-24 07:21:40.100
15.671432,74.457653,2025-03-24 07:21:40.200
15.671432,74.457653,2025-03-24 07:21:40.300
15.671432,74.457655,2025-03-24 07:21:40.400
15.671432,74.457655,2025-03-24 07:21:40.500
15.671432,74.457653,2025-03-24 07:21:40.600
15.671432,74.457653,2025-03-24 07:21:40.700
15.671432,74.457653,2025-03-24 07:21:40.800
15.67143,74.457653,2025-03-24 07:21:40.900
15.67143,74.457653,2025-03-24 07:21:41.000
15.67143,74.457653,2025-03-24 07:21:41.100
15.67143,74.457653,2025-03-24 07:21:41.200
15.67143,74.457653,2025-03-24 07:21:41.300
15.671428,74.457652,2025-03-24 07:21:41.400
15.671428,74.457652,2025-03-24 07:21:41.500
15.671428,74.457652,2025-03-24 07:21:41.600
15.671427,74.457652,2025-03-24 07:21:41.700
15.671427,74.457652,2025-03-24 07:21:41.800
15.671427,74.457652,2025-03-24 07:21:41.900
15.671427,74.45765,2025-03-24 07:21:42.000
15.671425,74.45765,2025-03-24 07:21:42.100
15.671425,74.45765,2025-03-24 07:21:42.200
15.671425,74.45765,2025-03-24 07:21:42.300
15.671425,74.45765,2025-03-24 07:21:42.400
15.671423,74.457648,2025-03-24 07:21:42.500
15.671423,74.457648,2025-03-24 07:21:42.600
15.671423,74.457648,2025-03-24 07:21:42.700
15.671422,74.457648,2025-03-24 07:21:42.800
15.671422,74.457648,2025-03-24 07:21:42.900
15.671422,74.457648,2025-03-24 07:21:43.000
15.671422,74.457648,2025-03-24 07:21:43.100
15.671422,74.457648,2025-03-24 07:21:43.200
15.67142,74.457648,2025-03-24 07:21:43.300
15.67142,74.457648,2025-03-24 07:21:43.400
15.67142,74.457647,2025-03-24 07:21:43.500
15.67142,74.457647,2025-03-24 07:21:43.600
15.67142,74.457647,2025-03-24 07:21:43.700
15.671418,74.457647,2025-03-24 07:21:43.800
15.671418,74.457647,2025-03-24 07:21:43.900
15.671418,74.457647,2025-03-24 07:21:44.000
15.671418,74.457647,2025-03-24 07:21:44.100
15.671418,74.457647,2025-03-24 07:21:44.200
15.671417,74.457645,2025-03-24 07:21:44.300
15.671417,74.457645,2025-03-24 07:21:44.400
15.671417,74.457645,2025-03-24 07:21:44.500
15.671415,74.457645,2025-03-24 07:21:44.600
15.671415,74.457645,2025-03-24 07:21:44.700
15.671415,74.457645,2025-03-24 07:21:44.800
15.671415,74.457645,2025-03-24 07:21:44.900
15.671413,74.457645,2025-03-24 07:21:45.000
15.671413,74.457645,2025-03-24 07:21:45.100
15.671413,74.457643,2025-03-24 07:21:45.200
15.671412,74.457643,2025-03-24 07:21:45.300
15.671412,74.457643,2025-03-24 07:21:45.400
15.671412,74.457643,2025-03-24 07:21:45.500
15.67141,74.457642,2025-03-24 07:21:45.600
15.67141,74.457642,2025-03-24 07:21:45.700
15.67141,74.457642,2025-03-24 07:21:45.800
15.671408,74.457642,2025-03-24 07:21:45.900
15.671408,74.457642,2025-03-24 07:21:46.000
15.671408,74.457642,2025-03-24 07:21:46.100
15.671407,74.457642,2025-03-24 07:21:46.200
15.671407,74.457642,2025-03-24 07:21:46.300
15.671407,74.457643,2025-03-24 07:21:46.400
15.671405,74.457643,2025-03-24 07:21:46.500
15.671405,74.457643,2025-03-24 07:21:46.600
15.671407,74.457642,2025-03-24 07:21:46.700
15.671405,74.45764,2025-03-24 07:21:46.800
15.671405,74.45764,2025-03-24 07:21:46.900
15.671405,74.45764,2025-03-24 07:21:47.000
15.671403,74.457638,2025-03-24 07:21:47.100
15.671403,74.45764,2025-03-24 07:21:47.200
15.671402,74.45764,2025-03-24 07:21:47.300
15.671402,74.45764,2025-03-24 07:21:47.400
15.671402,74.45764,2025-03-24 07:21:47.500
15.671402,74.45764,2025-03-24 07:21:47.600
15.6714,74.45764,2025-03-24 07:21:47.700
15.6714,74.45764,2025-03-24 07:21:47.800
15.6714,74.457638,2025-03-24 07:21:47.900
15.6714,74.457638,2025-03-24 07:21:48.000
15.6714,74.457638,2025-03-24 07:21:48.100
15.6714,74.457638,2025-03-24 07:21:48.200
15.671398,74.457638,2025-03-24 07:21:48.300
15.671398,74.457637,2025-03-24 07:21:48.400
15.671398,74.457637,2025-03-24 07:21:48.500
15.671398,74.457637,2025-03-24 07:21:48.600
15.671397,74.457637,2025-03-24 07:21:48.700
15.671397,74.457637,2025-03-24 07:21:48.800
15.671395,74.457635,2025-03-24 07:21:48.900
15.671395,74.457635,2025-03-24 07:21:49.000
15.671395,74.457633,2025-03-24 07:21:49.100
15.671393,74.457635,2025-03-24 07:21:49.200
15.671392,74.457635,2025-03-24 07:21:49.300
15.671392,74.457635,2025-03-24 07:21:49.400
15.671392,74.457633,2025-03-24 07:21:49.500
15.671392,74.457633,2025-03-24 07:21:49.600
15.67139,74.457633,2025-03-24 07:21:49.700
15.67139,74.45763,2025-03-24 07:21:49.800
15.671392,74.457628,2025-03-24 07:21:49.900
15.671393,74.457628,2025-03-24 07:21:50.000
15.671393,74.457627,2025-03-24 07:21:50.100
15.671392,74.457627,2025-03-24 07:21:50.200
15.671393,74.457625,2025-03-24 07:21:50.300
15.671392,74.457627,2025-03-24 07:21:50.400
15.671392,74.457625,2025-03-24 07:21:50.500
15.671393,74.457627,2025-03-24 07:21:50.600
15.671392,74.457623,2025-03-24 07:21:50.700
15.671392,74.457622,2025-03-24 07:21:50.800
15.671392,74.457622,2025-03-24 07:21:50.900
15.67139,74.45762,2025-03-24 07:21:51.000
15.671388,74.457622,2025-03-24 07:21:51.100
15.671385,74.457625,2025-03-24 07:21:51.200
15.671388,74.45762,2025-03-24 07:21:51.300
15.671388,74.457618,2025-03-24 07:21:51.400
15.671388,74.457618,2025-03-24 07:21:51.500
15.671388,74.457618,2025-03-24 07:21:51.600
15.671388,74.457618,2025-03-24 07:21:51.700
15.671388,74.45762,2025-03-24 07:21:51.800
15.671385,74.457618,2025-03-24 07:21:51.900
15.671385,74.457618,2025-03-24 07:21:52.000
15.671385,74.457618,2025-03-24 07:21:52.100
15.671385,74.457617,2025-03-24 07:21:52.200
15.671385,74.457617,2025-03-24 07:21:52.300
15.671383,74.457617,2025-03-24 07:21:52.400
15.671383,74.457618,2025-03-24 07:21:52.500
15.671383,74.457617,2025-03-24 07:21:52.600
15.671383,74.457617,2025-03-24 07:21:52.700
15.671382,74.457617,2025-03-24 07:21:52.800
15.671382,74.457617,2025-03-24 07:21:52.900
15.67138,74.457615,2025-03-24 07:21:53.000
15.67138,74.457615,2025-03-24 07:21:53.100
15.67138,74.457615,2025-03-24 07:21:53.200
15.67138,74.457617,2025-03-24 07:21:53.300
15.67138,74.457615,2025-03-24 07:21:53.400
15.67138,74.457615,2025-03-24 07:21:53.500
15.671378,74.457617,2025-03-24 07:21:53.600
15.671378,74.457617,2025-03-24 07:21:53.700
15.671378,74.457617,2025-03-24 07:21:53.800
15.671377,74.457615,2025-03-24 07:21:53.900
15.671377,74.457615,2025-03-24 07:21:54.000
15.671377,74.457613,2025-03-24 07:21:54.100
15.671377,74.457613,2025-03-24 07:21:54.200
15.671377,74.457613,2025-03-24 07:21:54.300
15.671377,74.457612,2025-03-24 07:21:54.400
15.671375,74.457612,2025-03-24 07:21:54.500
15.671375,74.457612,2025-03-24 07:21:54.600
15.671375,74.457612,2025-03-24 07:21:54.700
15.671375,74.457612,2025-03-24 07:21:54.800
15.671373,74.457612,2025-03-24 07:21:54.900
15.671372,74.457612,2025-03-24 07:21:55.000
15.671372,74.45761,2025-03-24 07:21:55.100
15.671372,74.45761,2025-03-24 07:21:55.200
15.67137,74.45761,2025-03-24 07:21:55.300
15.67137,74.457608,2025-03-24 07:21:55.400
15.671368,74.457607,2025-03-24 07:21:55.500
15.671368,74.457608,2025-03-24 07:21:55.600
15.671367,74.457607,2025-03-24 07:21:55.700
15.671367,74.457607,2025-03-24 07:21:55.800
15.671365,74.457607,2025-03-24 07:21:55.900
15.671365,74.457607,2025-03-24 07:21:56.000
15.671363,74.457605,2025-03-24 07:21:56.100
15.671362,74.457603,2025-03-24 07:21:56.200
15.671362,74.457603,2025-03-24 07:21:56.300
15.671362,74.4576,2025-03-24 07:21:56.400
15.67136,74.457602,2025-03-24 07:21:56.500
15.67136,74.457602,2025-03-24 07:21:56.600
15.67136,74.4576,2025-03-24 07:21:56.700
15.67136,74.457598,2025-03-24 07:21:56.800
15.67136,74.457598,2025-03-24 07:21:56.900
15.671358,74.4576,2025-03-24 07:21:57.000
15.671358,74.457598,2025-03-24 07:21:57.100
15.671358,74.457597,2025-03-24 07:21:57.200
15.671357,74.457597,2025-03-24 07:21:57.300
15.671357,74.457597,2025-03-24 07:21:57.400
15.671355,74.457595,2025-03-24 07:21:57.500
15.671355,74.457595,2025-03-24 07:21:57.600
15.671355,74.457595,2025-03-24 07:21:57.700
15.671352,74.457597,2025-03-24 07:21:57.800
15.671352,74.457595,2025-03-24 07:21:57.900
15.67135,74.457593,2025-03-24 07:21:58.000
15.671347,74.457597,2025-03-24 07:21:58.100
15.671347,74.457597,2025-03-24 07:21:58.200
15.671347,74.457597,2025-03-24 07:21:58.300
15.671345,74.457595,2025-03-24 07:21:58.400
15.671345,74.457595,2025-03-24 07:21:58.500
15.671343,74.457593,2025-03-24 07:21:58.600
15.671342,74.457595,2025-03-24 07:21:58.700
15.671342,74.457595,2025-03-24 07:21:58.800
15.671342,74.457592,2025-03-24 07:21:58.900
15.67134,74.45759,2025-03-24 07:21:59.000
15.671338,74.45759,2025-03-24 07:21:59.100
15.67134,74.45759,2025-03-24 07:21:59.200
15.671338,74.457588,2025-03-24 07:21:59.300
15.671332,74.457597,2025-03-24 07:21:59.400
15.67133,74.457595,2025-03-24 07:21:59.500
15.671325,74.457602,2025-03-24 07:21:59.600
15.671325,74.4576,2025-03-24 07:21:59.700
15.671323,74.4576,2025-03-24 07:21:59.800
15.671322,74.4576,2025-03-24 07:21:59.900
15.671323,74.4576,2025-03-24 07:22:00.000
15.671322,74.4576,2025-03-24 07:22:00.100
15.67132,74.457598,2025-03-24 07:22:00.200
15.67132,74.457597,2025-03-24 07:22:00.300
15.671318,74.457597,2025-03-24 07:22:00.400
15.671318,74.457595,2025-03-24 07:22:00.500
15.67132,74.457595,2025-03-24 07:22:00.600
15.671322,74.457595,2025-03-24 07:22:00.700
15.67132,74.457593,2025-03-24 07:22:00.800
15.67132,74.457592,2025-03-24 07:22:00.900
15.67132,74.457592,2025-03-24 07:22:01.000
15.671318,74.457592,2025-03-24 07:22:01.100
15.671318,74.45759,2025-03-24 07:22:01.200
15.671318,74.45759,2025-03-24 07:22:01.300
15.671318,74.457588,2025-03-24 07:22:01.400
15.671325,74.45758,2025-03-24 07:22:01.500
15.671325,74.457577,2025-03-24 07:22:01.600
15.671323,74.457578,2025-03-24 07:22:01.700
15.671323,74.457577,2025-03-24 07:22:01.800
15.671322,74.457577,2025-03-24 07:22:01.900
15.671322,74.457577,2025-03-24 07:22:02.000
15.671322,74.457577,2025-03-24 07:22:02.100
15.67132,74.457575,2025-03-24 07:22:02.200
15.67132,74.457577,2025-03-24 07:22:02.300
15.67132,74.457573,2025-03-24 07:22:02.400
15.67132,74.457573,2025-03-24 07:22:02.500
15.671318,74.457573,2025-03-24 07:22:02.600
15.671318,74.457573,2025-03-24 07:22:02.700
15.671318,74.457573,2025-03-24 07:22:02.800
15.671317,74.457572,2025-03-24 07:22:02.900
15.671317,74.457572,2025-03-24 07:22:03.000
15.671317,74.457572,2025-03-24 07:22:03.100
15.671315,74.457572,2025-03-24 07:22:03.200
15.671315,74.45757,2025-03-24 07:22:03.300
15.671315,74.45757,2025-03-24 07:22:03.400
15.671313,74.45757,2025-03-24 07:22:03.500
15.671313,74.457573,2025-03-24 07:22:03.600
15.671312,74.457572,2025-03-24 07:22:03.700
15.671312,74.45757,2025-03-24 07:22:03.800
15.671312,74.45757,2025-03-24 07:22:03.900
15.671312,74.457568,2025-03-24 07:22:04.000
15.671312,74.457568,2025-03-24 07:22:04.100
15.671312,74.457568,2025-03-24 07:22:04.200
15.671312,74.45757,2025-03-24 07:22:04.300
15.67131,74.457568,2025-03-24 07:22:04.400
15.67131,74.457568,2025-03-24 07:22:04.500
15.671308,74.457567,2025-03-24 07:22:04.600
15.671308,74.457567,2025-03-24 07:22:04.700
15.671307,74.457567,2025-03-24 07:22:04.800
15.671302,74.457573,2025-03-24 07:22:04.900
15.671305,74.457567,2025-03-24 07:22:05.000
15.671305,74.457562,2025-03-24 07:22:05.100
15.671303,74.457567,2025-03-24 07:22:05.200
15.671303,74.457567,2025-03-24 07:22:05.300
15.671303,74.457567,2025-03-24 07:22:05.400
15.671303,74.457565,2025-03-24 07:22:05.500
15.671302,74.457565,2025-03-24 07:22:05.600
15.671302,74.457562,2025-03-24 07:22:05.700
15.6713,74.457563,2025-03-24 07:22:05.800
15.6713,74.457563,2025-03-24 07:22:05.900
15.671298,74.457563,2025-03-24 07:22:06.000
15.671297,74.457562,2025-03-24 07:22:06.100
15.671295,74.457562,2025-03-24 07:22:06.200
15.671295,74.457562,2025-03-24 07:22:06.300
15.671295,74.45756,2025-03-24 07:22:06.400
15.671293,74.45756,2025-03-24 07:22:06.500
15.671293,74.457558,2025-03-24 07:22:06.600
15.671297,74.457557,2025-03-24 07:22:06.700
15.671292,74.457557,2025-03-24 07:22:06.800
15.671292,74.457557,2025-03-24 07:22:06.900
15.671292,74.457555,2025-03-24 07:22:07.000
15.67129,74.457555,2025-03-24 07:22:07.100
15.671285,74.45756,2025-03-24 07:22:07.200
15.671288,74.457552,2025-03-24 07:22:07.300
15.671288,74.45755,2025-03-24 07:22:07.400
15.671287,74.457548,2025-03-24 07:22:07.500
15.671287,74.457547,2025-03-24 07:22:07.600
15.671287,74.457545,2025-03-24 07:22:07.700
15.671285,74.457545,2025-03-24 07:22:07.800
15.671285,74.457545,2025-03-24 07:22:07.900
15.671287,74.457545,2025-03-24 07:22:08.000
15.671287,74.457545,2025-03-24 07:22:08.100
15.671292,74.457547,2025-03-24 07:22:08.200
15.671293,74.457545,2025-03-24 07:22:08.300
15.671288,74.457545,2025-03-24 07:22:08.400
15.671288,74.457545,2025-03-24 07:22:08.500
15.671288,74.457543,2025-03-24 07:22:08.600
15.671288,74.457543,2025-03-24 07:22:08.700
15.671287,74.457542,2025-03-24 07:22:08.800
15.671287,74.457542,2025-03-24 07:22:08.900
15.671287,74.45754,2025-03-24 07:22:09.000
15.671288,74.45754,2025-03-24 07:22:09.100
15.671287,74.457538,2025-03-24 07:22:09.200
15.671287,74.457538,2025-03-24 07:22:09.300
15.671285,74.457538,2025-03-24 07:22:09.400
15.671285,74.457537,2025-03-24 07:22:09.500
15.671285,74.457535,2025-03-24 07:22:09.600
15.671283,74.457535,2025-03-24 07:22:09.700
15.671282,74.457533,2025-03-24 07:22:09.800
15.671273,74.45754,2025-03-24 07:22:09.900
15.671273,74.457538,2025-03-24 07:22:10.000
15.671272,74.457538,2025-03-24 07:22:10.100
15.671272,74.457538,2025-03-24 07:22:10.200
15.67127,74.457538,2025-03-24 07:22:10.300
15.67127,74.457537,2025-03-24 07:22:10.400
15.67127,74.457537,2025-03-24 07:22:10.500
15.671268,74.457535,2025-03-24 07:22:10.600
15.671268,74.457535,2025-03-24 07:22:10.700
15.671268,74.457533,2025-03-24 07:22:10.800
15.671267,74.457533,2025-03-24 07:22:10.900
15.671267,74.457532,2025-03-24 07:22:11.000
15.671267,74.457532,2025-03-24 07:22:11.100
15.671267,74.45753,2025-03-24 07:22:11.200
15.671267,74.45753,2025-03-24 07:22:11.300
15.671265,74.457528,2025-03-24 07:22:11.400
15.671265,74.457527,2025-03-24 07:22:11.500
15.671263,74.457527,2025-03-24 07:22:11.600
15.671263,74.457527,2025-03-24 07:22:11.700
15.671263,74.457525,2025-03-24 07:22:11.800
15.671263,74.457525,2025-03-24 07:22:11.900
15.671263,74.457525,2025-03-24 07:22:12.000
15.671267,74.45752,2025-03-24 07:22:12.100
15.671268,74.457517,2025-03-24 07:22:12.200
15.671267,74.457517,2025-03-24 07:22:12.300
15.671267,74.457515,2025-03-24 07:22:12.400
15.671267,74.457515,2025-03-24 07:22:12.500
15.671267,74.457515,2025-03-24 07:22:12.600
15.671262,74.45752,2025-03-24 07:22:12.700
15.671262,74.45752,2025-03-24 07:22:12.800
15.671258,74.457518,2025-03-24 07:22:12.900
15.671258,74.457518,2025-03-24 07:22:13.000
15.671258,74.457518,2025-03-24 07:22:13.100
15.671257,74.457518,2025-03-24 07:22:13.200
15.671257,74.457517,2025-03-24 07:22:13.300
15.671257,74.457517,2025-03-24 07:22:13.400
15.671255,74.457515,2025-03-24 07:22:13.500
15.671255,74.457515,2025-03-24 07:22:13.600
15.671253,74.457515,2025-03-24 07:22:13.700
15.671253,74.457513,2025-03-24 07:22:13.800
15.671253,74.457513,2025-03-24 07:22:13.900
15.671253,74.457512,2025-03-24 07:22:14.000
15.671253,74.457515,2025-03-24 07:22:14.100
15.671252,74.457513,2025-03-24 07:22:14.200
15.671252,74.457512,2025-03-24 07:22:14.300
15.671252,74.457512,2025-03-24 07:22:14.400
15.67125,74.457512,2025-03-24 07:22:14.500
15.67125,74.45751,2025-03-24 07:22:14.600
15.671242,74.457512,2025-03-24 07:22:14.700
15.671242,74.45751,2025-03-24 07:22:14.800
15.671247,74.457502,2025-03-24 07:22:14.900
15.671245,74.457502,2025-03-24 07:22:15.000
15.671245,74.457502,2025-03-24 07:22:15.100
15.671245,74.457502,2025-03-24 07:22:15.200
15.671247,74.457502,2025-03-24 07:22:15.300
15.671245,74.457503,2025-03-24 07:22:15.400
15.671243,74.457503,2025-03-24 07:22:15.500
15.671243,74.457502,2025-03-24 07:22:15.600
15.671243,74.457502,2025-03-24 07:22:15.700
15.671243,74.457502,2025-03-24 07:22:15.800
15.671242,74.457502,2025-03-24 07:22:15.900
15.671242,74.4575,2025-03-24 07:22:16.000
15.671242,74.457502,2025-03-24 07:22:16.100
15.67124,74.457497,2025-03-24 07:22:16.200
15.67124,74.457495,2025-03-24 07:22:16.300
15.67124,74.457498,2025-03-24 07:22:16.400
15.67124,74.457497,2025-03-24 07:22:16.500
15.67124,74.457495,2025-03-24 07:22:16.600
15.67124,74.457495,2025-03-24 07:22:16.700
15.671238,74.457497,2025-03-24 07:22:16.800
15.671242,74.45749,2025-03-24 07:22:16.900
15.671242,74.45749,2025-03-24 07:22:17.000
15.67124,74.45749,2025-03-24 07:22:17.100
15.671237,74.457492,2025-03-24 07:22:17.200
15.671242,74.457488,2025-03-24 07:22:17.300
15.671242,74.457488,2025-03-24 07:22:17.400
15.67124,74.457488,2025-03-24 07:22:17.500
15.67124,74.457488,2025-03-24 07:22:17.600
15.671242,74.457487,2025-03-24 07:22:17.700
15.67124,74.457487,2025-03-24 07:22:17.800
15.671238,74.457485,2025-03-24 07:22:17.900
15.671238,74.457483,2025-03-24 07:22:18.000
15.671238,74.457483,2025-03-24 07:22:18.100
15.671237,74.457482,2025-03-24 07:22:18.200
15.671237,74.457482,2025-03-24 07:22:18.300
15.671235,74.45748,2025-03-24 07:22:18.400
15.671237,74.457478,2025-03-24 07:22:18.500
15.671235,74.457478,2025-03-24 07:22:18.600
15.671235,74.457477,2025-03-24 07:22:18.700
15.671237,74.457475,2025-03-24 07:22:18.800
15.671235,74.457475,2025-03-24 07:22:18.900
15.671235,74.457473,2025-03-24 07:22:19.000
15.67123,74.457473,2025-03-24 07:22:19.100
15.67123,74.457472,2025-03-24 07:22:19.200
15.671228,74.457472,2025-03-24 07:22:19.300
15.671228,74.45747,2025-03-24 07:22:19.400
15.671227,74.457468,2025-03-24 07:22:19.500
15.671227,74.457468,2025-03-24 07:22:19.600
15.671227,74.457467,2025-03-24 07:22:19.700
15.671227,74.457465,2025-03-24 07:22:19.800
15.671225,74.457465,2025-03-24 07:22:19.900
15.671227,74.457462,2025-03-24 07:22:20.000
15.671228,74.457458,2025-03-24 07:22:20.100
15.671227,74.457457,2025-03-24 07:22:20.200
15.671227,74.457457,2025-03-24 07:22:20.300
15.671227,74.457455,2025-03-24 07:22:20.400
15.671225,74.457455,2025-03-24 07:22:20.500
15.671225,74.457453,2025-03-24 07:22:20.600
15.671225,74.457453,2025-03-24 07:22:20.700
15.671225,74.457452,2025-03-24 07:22:20.800
15.671225,74.45745,2025-03-24 07:22:20.900
15.671223,74.45745,2025-03-24 07:22:21.000
15.671223,74.45745,2025-03-24 07:22:21.100
15.671223,74.457448,2025-03-24 07:22:21.200
15.671223,74.457447,2025-03-24 07:22:21.300
15.671222,74.457445,2025-03-24 07:22:21.400
15.671222,74.457445,2025-03-24 07:22:21.500
15.67122,74.457443,2025-03-24 07:22:21.600
15.67122,74.457442,2025-03-24 07:22:21.700
15.671218,74.457442,2025-03-24 07:22:21.800
